Class,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroMeanX,GyroMeanY,GyroMeanZ,AccMeanX,AccMeanY,AccMeanZ
1,-4.473282442748092,9.503816793893133,0.5114503816793893,0.517333984375,-0.245361328125,-0.778076171875,-0.8687022900763361,5.446717557251906,0.4091603053435113,0.353037109375,-0.148671875,-0.957978515625
1,10.152671755725187,5.564885496183206,1.213740458015267,0.419921875,-0.119873046875,-1.042236328125,-0.43816793893129813,5.4912977099236615,0.4250381679389312,0.363515625,-0.150849609375,-0.959013671875
1,-0.9694656488549618,9.557251908396944,-0.6717557251908397,0.1689453125,-0.1552734375,-1.11474609375,-0.4470229007633592,5.698625954198471,0.3658015267175571,0.36404296875,-0.15376953125,-0.9641015625
1,-0.7099236641221374,5.045801526717558,0.6183206106870229,0.179443359375,-0.088623046875,-1.018798828125,-0.4519083969465653,5.6858015267175555,0.3154198473282442,0.356962890625,-0.149873046875,-0.96271484375
1,-0.2137404580152672,4.221374045801527,0.8854961832061069,0.26123046875,-0.13232421875,-1.034912109375,-0.44488549618320655,5.75358778625954,0.33557251908396935,0.34673828125,-0.14783203125,-0.97177734375
1,1.091603053435114,5.549618320610686,0.4122137404580153,0.54931640625,-0.27587890625,-0.882080078125,-0.45404580152671803,5.607022900763355,0.27877862595419833,0.34296875,-0.150234375,-0.96427734375
1,-3.541984732824428,4.9236641221374065,-1.213740458015267,0.6083984375,-0.192626953125,-0.916748046875,-0.44732824427480966,5.572213740458012,0.2870229007633587,0.3551171875,-0.15001953125,-0.959619140625
1,-1.633587786259542,7.190839694656487,-1.870229007633588,0.32861328125,-0.050048828125,-0.913818359375,-0.2848854961832065,5.668702290076332,0.2128244274809159,0.349658203125,-0.145341796875,-0.9626171875
1,0.5343511450381679,4.66412213740458,-2.122137404580153,0.378662109375,-0.06396484375,-0.934326171875,-0.3401526717557256,5.6803053435114474,0.14900763358778613,0.354501953125,-0.14259765625,-0.962060546875
1,0.6106870229007634,3.038167938931298,1.5114503816793892,0.549560546875,-0.17333984375,-1.087158203125,-0.42045801526717597,5.472671755725188,0.26198473282442736,0.3733203125,-0.14931640625,-0.970732421875
1,2.061068702290076,-2.801526717557252,-0.2137404580152672,0.1337890625,-0.078857421875,-1.2158203125,-0.31419847328244316,5.189312977099234,0.21893129770992353,0.37138671875,-0.14830078125,-0.97990234375
1,-1.8778625954198471,0.2824427480916031,-1.3816793893129773,0.194091796875,-0.178466796875,-1.083251953125,-0.3590839694656493,5.020458015267172,0.1254961832061067,0.37025390625,-0.151953125,-0.983623046875
1,-0.4656488549618321,4.236641221374046,0.9465648854961832,0.15625,-0.0771484375,-1.005126953125,-0.3975572519083974,4.841221374045798,0.12213740458015251,0.35599609375,-0.147255859375,-0.990791015625
1,-0.6717557251908397,4.442748091603052,0.8320610687022901,0.171142578125,-0.06396484375,-1.011474609375,-0.42167938931297755,4.904122137404577,0.07816793893129756,0.34458984375,-0.142646484375,-0.99375
1,-0.8015267175572519,4.564885496183206,0.9465648854961832,0.20458984375,-0.065185546875,-1.049560546875,-0.35419847328244314,4.820763358778623,0.07419847328244261,0.330517578125,-0.13775390625,-0.99646484375
1,0.9465648854961832,6.389312977099237,0.8778625954198473,0.445556640625,-0.23095703125,-0.984375,-0.3071755725190844,4.809160305343508,0.1395419847328243,0.333115234375,-0.137255859375,-0.995712890625
1,-3.6870229007633593,3.3664122137404577,-1.870229007633588,0.4619140625,-0.17919921875,-0.924560546875,-0.43175572519084016,4.747480916030531,0.028091603053434985,0.333388671875,-0.134736328125,-0.9941015625
1,-0.2595419847328244,2.053435114503817,0.4809160305343512,0.4541015625,-0.16259765625,-0.880126953125,-0.505343511450382,4.803664122137402,0.1459541984732823,0.3398828125,-0.12623046875,-0.984326171875
1,3.458015267175572,-0.2290076335877863,0.9847328244274808,0.400146484375,-0.27294921875,-1.01123046875,-0.4091603053435119,4.510839694656486,0.14290076335877852,0.34619140625,-0.14037109375,-0.992373046875
1,-4.648854961832061,7.435114503816794,3.7022900763358777,0.55517578125,-0.3251953125,-1.104248046875,-0.5789312977099241,4.645496183206104,0.2519083969465648,0.36205078125,-0.14986328125,-0.995703125
1,-5.442748091603051,4.7251908396946565,0.5267175572519084,0.3037109375,-0.112060546875,-1.280517578125,-0.780458015267176,4.665343511450379,0.2369465648854961,0.367939453125,-0.1508203125,-1.007509765625
1,-0.6183206106870229,4.33587786259542,1.267175572519084,0.19140625,-0.08642578125,-1.00634765625,-0.905343511450382,4.6589312977099215,0.22870229007633575,0.35984375,-0.148876953125,-1.010078125
1,-0.6412213740458015,4.557251908396948,0.7633587786259542,0.201416015625,-0.083984375,-1.0126953125,-0.7975572519083972,4.6696183206106845,0.21984732824427466,0.348212890625,-0.14943359375,-1.01759765625
1,-0.3587786259541985,8.442748091603054,0.7633587786259542,0.282470703125,-0.061279296875,-0.979736328125,-0.6842748091603056,4.8687022900763335,0.3047328244274808,0.339931640625,-0.140908203125,-1.015927734375
1,-2.885496183206107,2.297709923664122,-1.045801526717557,0.483154296875,-0.201904296875,-0.8583984375,-0.6018320610687026,4.5343511450381655,0.2741984732824426,0.344013671875,-0.147099609375,-1.00521484375
1,-3.0992366412213737,7.908396946564888,-0.900763358778626,0.41259765625,-0.145263671875,-0.826416015625,-0.5468702290076339,4.470534351145036,0.217709923664122,0.33982421875,-0.143095703125,-1.0071484375
1,2.740458015267175,-0.18320610687022895,-2.1908396946564888,0.38916015625,-0.033203125,-1.23828125,-0.8433587786259544,4.240610687022898,0.08152671755725178,0.33859375,-0.13962890625,-1.014990234375
1,2.274809160305344,11.49618320610687,-0.7709923664122137,0.49365234375,-0.195556640625,-1.230712890625,-0.7135877862595421,4.318167938931295,0.07755725190839682,0.35158203125,-0.141240234375,-1.01962890625
1,-5.488549618320612,1.053435114503817,0.8549618320610687,0.381591796875,-0.2509765625,-0.8740234375,-0.9047328244274812,4.1584732824427455,0.08702290076335865,0.35966796875,-0.147734375,-1.013837890625
1,-1.961832061068702,7.053435114503817,0.7480916030534351,0.12744140625,-0.18017578125,-1.031982421875,-0.9746564885496185,4.271755725190838,0.08152671755725178,0.35431640625,-0.1496484375,-1.013720703125
1,-0.3587786259541985,4.709923664122138,0.6946564885496184,0.1796875,-0.08203125,-1.026611328125,-1.032671755725191,4.238167938931295,0.0928244274809159,0.33953125,-0.14189453125,-1.019501953125
1,-0.5419847328244275,4.396946564885496,1.038167938931298,0.14501953125,-0.091552734375,-1.0009765625,-0.9126717557251911,4.217099236641219,0.1829007633587785,0.32099609375,-0.1378515625,-1.02287109375
1,-3.5877862595419847,9.045801526717558,0.04580152671755725,0.407958984375,-0.195556640625,-1.009033203125,-0.9908396946564888,4.291297709923661,0.2595419847328243,0.324169921875,-0.143671875,-1.0266796875
1,1.748091603053435,4.526717557251908,0.3053435114503817,0.507080078125,-0.2685546875,-0.99267578125,-0.9422900763358781,4.285801526717555,0.3566412213740457,0.329306640625,-0.15185546875,-1.029013671875
1,0.5419847328244275,1.946564885496183,2.5877862595419847,0.455810546875,-0.09521484375,-0.875244140625,-0.9450381679389315,4.242137404580151,0.3996946564885495,0.325556640625,-0.14873046875,-1.020537109375
1,-1.3816793893129773,7.595419847328245,5.213740458015267,0.5419921875,-0.12353515625,-1.0546875,-1.0827480916030536,4.65801526717557,0.6167938931297708,0.341884765625,-0.150517578125,-1.014091796875
1,-7.3740458015267185,11.572519083969475,1.4885496183206108,0.34326171875,-0.166259765625,-1.00927734375,-1.3025954198473284,5.109618320610686,0.7316030534351143,0.3478515625,-0.150029296875,-1.0111328125
1,-1.6793893129770991,5.946564885496183,5.786259541984732,0.1220703125,-0.03369140625,-1.16650390625,-1.351145038167939,5.178015267175571,0.9251908396946562,0.346484375,-0.148291015625,-1.017587890625
1,-4.030534351145038,9.396946564885496,4.206106870229007,0.103759765625,-0.050537109375,-1.18408203125,-1.4854961832061067,5.376183206106869,1.0601526717557248,0.3437890625,-0.14775390625,-1.0244921875
1,-0.7709923664122137,5.106870229007634,-0.3511450381679389,0.16845703125,-0.0732421875,-0.992431640625,-1.4842748091603053,5.397862595419846,1.00824427480916,0.34234375,-0.148076171875,-1.02220703125
1,-0.3282442748091603,4.786259541984733,0.7938931297709924,0.149169921875,-0.078125,-1.01806640625,-1.535267175572519,5.333740458015265,1.0048854961832057,0.33048828125,-0.141962890625,-1.0235546875
1,1.6793893129770991,5.534351145038168,1.763358778625954,0.55029296875,-0.193603515625,-0.88916015625,-1.3206106870229004,5.420458015267173,1.1502290076335873,0.3340234375,-0.1425390625,-1.022138671875
1,-2.618320610687023,6.4045801526717545,0.5114503816793893,0.590087890625,-0.2265625,-0.860595703125,-1.4149618320610682,5.59450381679389,1.1514503816793888,0.339462890625,-0.14509765625,-1.021357421875
1,0.06106870229007633,3.259541984732825,0.4351145038167939,0.504638671875,-0.18994140625,-0.926513671875,-1.550839694656488,5.734045801526715,1.1294656488549613,0.343642578125,-0.14177734375,-1.01796875
1,0.1984732824427481,3.740458015267175,1.717557251908397,0.424560546875,-0.234130859375,-1.022216796875,-1.356946564885496,5.58625954198473,1.050076335877862,0.33841796875,-0.138134765625,-1.0146875
1,3.9007633587786255,6.053435114503817,1.099236641221374,0.355712890625,-0.20068359375,-0.974853515625,-0.9832061068702288,5.639389312977097,1.0729770992366405,0.340498046875,-0.1416796875,-1.0024609375
1,-2.33587786259542,-3.549618320610687,2.5801526717557253,0.21240234375,-0.151123046875,-0.810302734375,-1.0519083969465648,5.323969465648853,1.1254961832061063,0.341337890625,-0.144267578125,-0.994619140625
1,-1.3206106870229009,6.854961832061068,2.977099236641221,0.03564453125,0.015380859375,-1.17431640625,-1.0790839694656487,5.415877862595417,1.214045801526717,0.33470703125,-0.14029296875,-1.001083984375
1,-0.6717557251908397,4.442748091603052,1.1526717557251909,0.169921875,-0.07080078125,-1.010009765625,-1.0916030534351142,5.255877862595417,1.2296183206106865,0.330205078125,-0.140673828125,-1.002294921875
1,-0.7938931297709924,4.274809160305344,0.8702290076335878,0.161865234375,-0.078857421875,-0.994384765625,-1.0079389312977096,5.334961832061067,1.306259541984732,0.317353515625,-0.135751953125,-1.007734375
1,1.824427480916031,1.5038167938931295,0.1068702290076336,0.375732421875,-0.194580078125,-1.076171875,-0.8109923664122134,5.078778625954197,1.3465648854961825,0.31587890625,-0.137724609375,-1.017724609375
1,-2.603053435114504,4.076335877862595,1.5267175572519085,0.605712890625,-0.187255859375,-0.990478515625,-1.0247328244274805,5.2491603053435085,1.4952671755725182,0.324541015625,-0.14388671875,-1.0078125
1,2.961832061068702,7.580152671755725,0.18320610687022895,0.48828125,-0.101318359375,-0.953369140625,-0.9972519083969463,5.092519083969462,1.533435114503816,0.324326171875,-0.1401171875,-0.99671875
1,-3.259541984732825,5.687022900763358,3.6412213740458017,0.282958984375,-0.126220703125,-1.045654296875,-0.9080916030534348,5.277862595419844,1.6448854961832051,0.320380859375,-0.135126953125,-1.003583984375
1,-8.16793893129771,2.4122137404580157,-0.1679389312977099,0.252685546875,-0.323486328125,-0.85595703125,-1.1563358778625952,5.0922137404580115,1.6082442748091594,0.325390625,-0.140859375,-0.99654296875
1,-3.725190839694656,1.633587786259542,5.045801526717558,0.108154296875,0.054443359375,-1.05078125,-1.2909923664122136,4.969160305343508,1.782290076335877,0.322529296875,-0.135400390625,-0.997509765625
1,1.893129770992366,5.824427480916032,7.33587786259542,0.0458984375,-0.071044921875,-1.2939453125,-1.1935877862595416,5.02625954198473,2.034198473282442,0.318564453125,-0.134580078125,-1.009228515625
1,-0.6717557251908397,4.374045801526719,0.7328244274809159,0.201416015625,-0.085205078125,-1.004150390625,-1.076946564885496,4.839389312977097,2.0616793893129763,0.310302734375,-0.130166015625,-1.009033203125
1,-0.4427480916030535,3.801526717557252,0.7709923664122137,0.183837890625,-0.098876953125,-0.930908203125,-1.1645801526717554,4.810381679389311,2.0803053435114496,0.297373046875,-0.12337890625,-1.0065625
1,-5.7557251908396925,3.877862595419847,0.8625954198473282,0.468994140625,-0.167724609375,-0.98974609375,-1.41648854961832,4.887633587786257,2.0112977099236637,0.297900390625,-0.126279296875,-1.011142578125
1,0.5419847328244275,3.549618320610687,0.900763358778626,0.547119140625,-0.208984375,-0.926513671875,-1.3395419847328238,4.725801526717555,1.838778625954198,0.29810546875,-0.129697265625,-1.006015625
1,0.7175572519083969,2.404580152671756,-0.2824427480916031,0.274658203125,-0.086669921875,-1.07763671875,-1.0158778625954192,4.3590839694656465,1.7679389312977094,0.295361328125,-0.126513671875,-1.00875
1,-1.870229007633588,7.290076335877862,1.709923664122137,0.45703125,-0.210205078125,-1.078857421875,-1.0235114503816787,4.4128244274809125,1.6048854961832055,0.308759765625,-0.13357421875,-1.005244140625
1,3.618320610687023,7.122137404580152,0.4503816793893129,0.2060546875,-0.02294921875,-0.92822265625,-0.7175572519083963,4.321832061068699,1.4546564885496176,0.3128515625,-0.132470703125,-0.995009765625
1,-5.854961832061068,-2.061068702290076,3.0687022900763363,0.16064453125,0.004638671875,-1.0703125,-0.9209160305343506,4.035114503816791,1.5914503816793888,0.3125390625,-0.12935546875,-0.998125
1,-4.961832061068702,2.770992366412214,2.4885496183206106,0.0859375,-0.088623046875,-1.135498046875,-1.106259541984732,3.95450381679389,1.6592366412213735,0.310009765625,-0.129775390625,-1.002822265625
1,-0.2977099236641221,4.519083969465648,1.16030534351145,0.156005859375,-0.1015625,-1.008056640625,-1.185343511450381,3.9138931297709894,1.6351145038167934,0.29423828125,-0.12609375,-1.007578125
1,-0.7557251908396947,4.5877862595419865,1.1832061068702289,0.177490234375,-0.06982421875,-1.00634765625,-1.110839694656488,3.8412213740457988,1.661984732824427,0.277734375,-0.11982421875,-1.013408203125
1,4.732824427480916,5.839694656488549,1.6183206106870232,0.4541015625,-0.231201171875,-0.969970703125,-0.9239694656488543,3.9444274809160276,1.7093129770992364,0.275712890625,-0.121474609375,-1.015146484375
1,-0.4732824427480916,5.114503816793894,1.709923664122137,0.5107421875,-0.209228515625,-0.86962890625,-0.9508396946564878,3.9993893129770965,1.709007633587786,0.27916015625,-0.120478515625,-1.00904296875
1,-0.015267175572519082,1.625954198473282,0.6793893129770993,0.349609375,-0.151611328125,-0.888671875,-1.1074809160305334,3.822290076335875,1.6922137404580149,0.278916015625,-0.118515625,-1.005595703125
1,6.732824427480916,5.786259541984732,2.3969465648854964,0.4453125,-0.170654296875,-0.903076171875,-0.74473282442748,4.195725190839692,1.6848854961832058,0.288232421875,-0.119296875,-1.009306640625
1,-11.664122137404581,7.7328244274809155,1.946564885496183,0.390625,0.0576171875,-0.630615234375,-1.1584732824427473,4.230839694656487,1.643664122137404,0.302431640625,-0.117607421875,-0.98755859375
1,7.290076335877862,13.2824427480916,0.900763358778626,0.1845703125,-0.09912109375,-0.91162109375,-0.8399999999999993,4.584427480916029,1.6335877862595414,0.303017578125,-0.118740234375,-0.983623046875
1,-3.16793893129771,0.06870229007633588,1.961832061068702,0.086181640625,0.056884765625,-1.03662109375,-0.934961832061068,4.416183206106868,1.677251908396946,0.299990234375,-0.113310546875,-0.9853125
1,-0.1603053435114504,4.2671755725190845,0.8473282442748091,0.2001953125,-0.109375,-1.009033203125,-1.0143511450381673,4.526717557251906,1.7068702290076327,0.29296875,-0.10990234375,-0.982626953125
1,-0.2595419847328244,4.656488549618321,0.7175572519083969,0.15673828125,-0.086669921875,-1.005126953125,-0.9206106870229,4.549923664122135,1.6745038167938924,0.275009765625,-0.10587890625,-0.983212890625
1,-2.5877862595419847,6.541984732824428,0.5801526717557252,0.4091796875,-0.10791015625,-0.992919921875,-1.1425954198473276,4.508396946564883,1.6903816793893123,0.271845703125,-0.106142578125,-0.984794921875
1,-0.4580152671755725,6.0,1.312977099236641,0.53662109375,-0.177978515625,-1.012939453125,-1.0305343511450373,4.520916030534349,1.5972519083969459,0.2819921875,-0.108212890625,-0.983486328125
1,-0.1755725190839695,13.564885496183212,0.04580152671755725,0.55712890625,-0.2626953125,-0.99609375,-0.7108396946564878,4.967022900763356,1.6058015267175565,0.294169921875,-0.10578125,-0.989091796875
1,0.8396946564885496,6.66412213740458,-0.5954198473282443,0.353515625,-0.08642578125,-1.003173828125,-0.5282442748091595,5.168244274809158,1.3801526717557244,0.303984375,-0.111416015625,-0.9871875
1,1.213740458015267,-0.03816793893129771,0.03053435114503817,0.205322265625,-0.112060546875,-0.9287109375,-0.5554198473282435,4.933740458015264,1.087938931297709,0.310361328125,-0.113056640625,-0.972578125
1,-6.709923664122138,10.19083969465649,2.725190839694656,0.221923828125,-0.032470703125,-0.879638671875,-0.7969465648854954,5.166412213740455,1.1676335877862585,0.311181640625,-0.110947265625,-0.96759765625
1,5.137404580152672,2.862595419847328,4.625954198473282,-0.017333984375,0.16357421875,-0.861572265625,-0.5737404580152663,5.128854961832058,1.321832061068701,0.303134765625,-0.10044921875,-0.96482421875
1,-0.3435114503816794,4.541984732824427,0.6946564885496184,0.1611328125,-0.107177734375,-1.027587890625,-0.3572519083969458,5.155419847328241,1.3151145038167926,0.2908203125,-0.09802734375,-0.966337890625
1,-2.259541984732825,0.7251908396946565,0.9389312977099236,0.241943359375,-0.12890625,-1.038818359375,-0.469312977099236,5.042442748091599,1.3166412213740444,0.27861328125,-0.09482421875,-0.970830078125
1,-1.374045801526718,4.732824427480916,0.7480916030534351,0.2470703125,-0.09912109375,-0.998046875,-0.5529770992366406,5.135572519083964,1.3578625954198458,0.277509765625,-0.095322265625,-0.967646484375
1,-0.7938931297709924,1.5038167938931295,0.1679389312977099,0.475341796875,-0.210693359375,-0.934814453125,-0.5099236641221367,4.904122137404575,1.2961832061068688,0.2782421875,-0.095341796875,-0.961884765625
1,-1.175572519083969,6.160305343511451,0.7251908396946565,0.5224609375,-0.21826171875,-0.950439453125,-0.7016793893129765,4.865648854961826,1.3071755725190826,0.2908984375,-0.103154296875,-0.9627734375
1,5.351145038167939,2.5267175572519083,1.8167938931297711,0.525390625,-0.230224609375,-1.07177734375,-0.2534351145038161,5.049160305343506,1.25709923664122,0.30548828125,-0.112548828125,-0.96283203125
1,-2.49618320610687,11.091603053435119,3.3511450381679397,0.498046875,-0.235595703125,-1.35986328125,-0.15480916030534286,5.381984732824423,1.291603053435113,0.32197265625,-0.118427734375,-0.971806640625
1,1.6488549618320612,4.549618320610686,4.419847328244275,0.088623046875,0.049560546875,-0.8818359375,-0.07694656488549552,5.383206106870224,1.421984732824426,0.31927734375,-0.1123828125,-0.9667578125
1,0.6946564885496184,5.633587786259542,7.549618320610688,0.08837890625,0.0771484375,-1.23681640625,-0.018931297709922995,5.425038167938926,1.6766412213740443,0.315712890625,-0.10650390625,-0.9759765625
1,-0.8549618320610687,4.732824427480916,0.8549618320610687,0.177978515625,-0.091796875,-1.049560546875,-0.24244274809160238,5.380763358778621,1.6461068702290063,0.30466796875,-0.100927734375,-0.97916015625
1,-4.099236641221374,7.435114503816794,0.5419847328244275,0.409912109375,-0.169677734375,-1.06396484375,-0.3874809160305337,5.473587786259538,1.599389312977098,0.300634765625,-0.099345703125,-0.98693359375
1,-1.603053435114504,2.091603053435115,3.9007633587786255,0.437255859375,-0.105224609375,-0.992431640625,-0.450992366412213,5.49221374045801,1.7282442748091589,0.304140625,-0.097490234375,-0.991083984375
1,-1.748091603053435,4.0534351145038165,2.6946564885496183,0.50439453125,-0.091552734375,-0.83740234375,-0.790229007633587,5.422900763358774,1.7401526717557239,0.30650390625,-0.094326171875,-0.98845703125
1,-1.740458015267176,1.297709923664122,2.6564885496183206,0.427001953125,-0.17138671875,-0.930908203125,-0.3932824427480909,5.165496183206102,1.7685496183206095,0.307958984375,-0.103486328125,-1.00046875
1,-3.877862595419847,3.442748091603054,1.5496183206106868,0.2607421875,-0.1259765625,-1.006591796875,-0.8399999999999993,4.77190839694656,1.7945038167938918,0.311005859375,-0.104560546875,-1.004267578125
1,-0.9236641221374046,2.106870229007634,1.022900763358779,0.1611328125,-0.1669921875,-1.058837890625,-0.750229007633587,4.853435114503813,1.7569465648854947,0.31400390625,-0.113515625,-1.00515625
1,-4.061068702290076,1.190839694656489,-1.4045801526717558,0.1201171875,-0.124755859375,-1.10693359375,-0.9062595419847321,4.730381679389309,1.6668702290076323,0.31080078125,-0.114130859375,-1.009072265625
1,0.0,2.7480916030534357,0.2442748091603053,0.061279296875,-0.122314453125,-1.146484375,-0.8958778625954191,4.654045801526713,1.6479389312977084,0.306982421875,-0.115556640625,-1.0147265625
1,-0.3511450381679389,4.679389312977099,0.7404580152671756,0.160888671875,-0.093017578125,-1.0078125,-0.8064122137404572,4.5795419847328205,1.6543511450381663,0.29705078125,-0.1149609375,-1.015322265625
1,-0.1908396946564886,6.114503816793892,0.7480916030534351,0.157958984375,-0.1025390625,-1.0087890625,-0.795725190839694,4.5841221374045755,1.6317557251908381,0.281904296875,-0.111943359375,-1.01515625
1,-5.557251908396949,1.221374045801527,0.5496183206106869,0.41064453125,-0.08984375,-0.958251953125,-1.0109923664122131,4.090381679389308,1.651908396946563,0.276044921875,-0.105029296875,-1.013642578125
1,1.015267175572519,2.671755725190839,1.4885496183206108,0.4951171875,-0.162109375,-1.00830078125,-1.0039694656488545,3.9306870229007584,1.7352671755725175,0.281708984375,-0.108056640625,-1.01384765625
1,-2.33587786259542,-1.267175572519084,1.175572519083969,0.43310546875,-0.188720703125,-0.85986328125,-1.145954198473282,3.8815267175572474,1.7810687022900749,0.2908203125,-0.111123046875,-1.01109375
1,1.137404580152672,7.450381679389312,3.717557251908397,0.418701171875,-0.072265625,-1.2783203125,-0.8320610687022895,3.77190839694656,1.8207633587786245,0.29869140625,-0.11271484375,-1.027041015625
1,2.83206106870229,7.213740458015268,0.5419847328244275,0.132080078125,0.00439453125,-0.831298828125,-0.9242748091603048,3.9459541984732778,1.6574045801526702,0.30466796875,-0.11908203125,-1.025830078125
1,-3.221374045801527,5.7557251908396925,-0.9694656488549618,0.16015625,-0.15478515625,-1.060546875,-1.0393893129770986,3.9945038167938884,1.590839694656487,0.30462890625,-0.120986328125,-1.0271484375
1,0.7175572519083969,3.091603053435115,-6.160305343511451,0.011474609375,-0.1015625,-1.08935546875,-0.9203053435114498,4.089160305343507,1.306870229007632,0.29541015625,-0.119892578125,-1.029169921875
1,0.07633587786259542,4.022900763358779,0.7175572519083969,0.18701171875,-0.095458984375,-0.99267578125,-0.8622900763358772,4.060763358778621,1.3056488549618306,0.2930078125,-0.11974609375,-1.028955078125
1,-0.7938931297709924,5.1679389312977095,0.7404580152671756,0.197021484375,-0.095703125,-0.99560546875,-0.8622900763358772,4.207328244274804,1.328549618320609,0.281875,-0.115146484375,-1.03138671875
1,1.541984732824427,2.66412213740458,0.9770992366412212,0.503662109375,-0.18408203125,-0.97216796875,-0.7535877862595413,4.067480916030529,1.3386259541984717,0.281123046875,-0.113779296875,-1.032255859375
1,-2.404580152671756,7.183206106870228,1.33587786259542,0.460693359375,-0.189453125,-1.077392578125,-1.063816793893129,4.253740458015262,1.3193893129770975,0.27853515625,-0.1121484375,-1.03248046875
1,0.9770992366412212,9.030534351145038,0.2213740458015267,0.37890625,-0.233154296875,-1.014892578125,-0.9248854961832055,4.171297709923659,1.194198473282441,0.27376953125,-0.11205078125,-1.018681640625
1,1.541984732824427,3.541984732824428,-0.1526717557251908,0.242431640625,-0.111328125,-1.0166015625,-0.9291603053435108,4.130992366412208,1.0112977099236624,0.279921875,-0.118486328125,-1.024072265625
1,2.816793893129771,3.977099236641221,0.6946564885496184,0.0888671875,-0.09521484375,-0.9228515625,-0.8442748091603047,4.064732824427475,0.7370992366412197,0.27994140625,-0.125380859375,-1.011513671875
1,-0.6183206106870229,4.984732824427481,-3.2366412213740463,0.195556640625,-0.212890625,-1.171875,-0.8348091603053429,4.074809160305338,0.5734351145038151,0.28064453125,-0.130224609375,-1.01640625
1,-1.7557251908396951,4.916030534351145,-2.3053435114503817,0.08154296875,-0.12744140625,-0.9931640625,-0.7410687022900757,3.974045801526712,0.45954198473282276,0.267509765625,-0.12853515625,-1.01357421875
