Class,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroMeanX,GyroMeanY,GyroMeanZ,GyroMinX,GyroMinY,GyroMinZ,GyroMaxX,GyroMaxY,GyroMaxZ,GyroStdX,GyroStdY,GyroStdZ,AccMeanX,AccMeanY,AccMeanZ,AccMinX,AccMinY,AccMinZ,AccMaxX,AccMaxY,AccMaxZ,AccStdX,AccStdY,AccStdZ
1,3.3511450381679397,2.6946564885496183,-0.1068702290076336,0.426025390625,-0.25390625,-0.9501953125,0.5282442748091605,3.8916030534351145,0.37709923664122136,-0.9236641221374046,2.6946564885496183,-0.2519083969465649,3.3511450381679397,4.564885496183206,0.8320610687022901,1.7495943405894336,0.7655008114543553,0.5199420388777193,0.3134765625,-0.161669921875,-0.95625,0.16259765625,-0.25390625,-1.01318359375,0.480224609375,-0.086669921875,-0.91162109375,0.14342477330613304,0.07509961665140745,0.0381591874975
1,-1.5038167938931295,3.183206106870229,-1.656488549618321,0.3837890625,-0.1416015625,-0.919677734375,0.41221374045801557,3.789312977099237,-0.11908396946564896,-1.5038167938931295,2.6946564885496183,-1.656488549618321,3.3511450381679397,4.564885496183206,0.8320610687022901,1.8840276136373897,0.8298626324951864,0.9728497766041293,0.35771484375,-0.17265625,-0.9462890625,0.17578125,-0.25390625,-1.01318359375,0.480224609375,-0.1005859375,-0.91162109375,0.11691550159938781,0.06468008137055553,0.04028283321326371
1,1.3587786259541987,8.725190839694656,-0.9465648854961832,0.40478515625,-0.25732421875,-0.862548828125,0.8656488549618324,4.627480916030534,-0.4748091603053436,-1.5038167938931295,2.6946564885496183,-1.656488549618321,3.3511450381679397,8.725190839694656,0.5877862595419847,1.7551492583426234,2.4005139495928467,0.8563136804244652,0.403515625,-0.20400390625,-0.916162109375,0.32275390625,-0.25732421875,-0.9501953125,0.480224609375,-0.140380859375,-0.862548828125,0.05767183460202145,0.05872650366523032,0.03350450949422128
1,-1.083969465648855,4.106870229007634,-0.6259541984732825,0.346923828125,-0.106201171875,-0.969970703125,0.49160305343511473,4.654961832061069,-0.717557251908397,-1.5038167938931295,2.6946564885496183,-1.656488549618321,3.3511450381679397,8.725190839694656,-0.1068702290076336,1.9632468834235852,2.3918687401609398,0.6189093418114681,0.408349609375,-0.19716796875,-0.92783203125,0.346923828125,-0.25732421875,-0.969970703125,0.480224609375,-0.106201171875,-0.862548828125,0.04966764857241108,0.06906345176904002,0.04087791941071758
1,0.05343511450381679,5.083969465648855,-2.221374045801527,0.276611328125,-0.257568359375,-1.00830078125,0.4351145038167942,4.758778625954199,-1.1114503816793895,-1.5038167938931295,2.6946564885496183,-2.221374045801527,3.3511450381679397,8.725190839694656,-0.1068702290076336,1.9728874351787673,2.3982383352450864,0.8368202015053512,0.367626953125,-0.2033203125,-0.942138671875,0.276611328125,-0.257568359375,-1.00830078125,0.426025390625,-0.106201171875,-0.862548828125,0.058661713920315814,0.0735859041020526,0.05489989316961181
1,-1.106870229007634,3.656488549618321,0.7786259541984732,0.158935546875,-0.111572265625,-0.971435546875,-0.4564885496183206,4.951145038167939,-0.9343511450381682,-1.5038167938931295,3.183206106870229,-2.221374045801527,1.3587786259541987,8.725190839694656,0.7786259541984732,1.169277783726595,2.223488671102321,1.1409928541405057,0.314208984375,-0.174853515625,-0.94638671875,0.158935546875,-0.257568359375,-1.00830078125,0.40478515625,-0.106201171875,-0.862548828125,0.09954787206861473,0.07659392198646812,0.05647822809606237
1,-0.9923664122137404,3.3053435114503817,0.6946564885496184,0.17724609375,-0.100341796875,-1.002197265625,-0.3541984732824428,4.97557251908397,-0.4641221374045803,-1.106870229007634,3.3053435114503817,-2.221374045801527,1.3587786259541987,8.725190839694656,0.7786259541984732,1.0731722224142772,2.199754450700674,1.2484055444738265,0.272900390625,-0.1666015625,-0.962890625,0.158935546875,-0.257568359375,-1.00830078125,0.40478515625,-0.100341796875,-0.862548828125,0.10609495968473133,0.08302461341921831,0.0587339630964956
1,-0.8396946564885496,3.725190839694656,0.7404580152671756,0.18115234375,-0.095458984375,-0.980224609375,-0.7938931297709925,3.9755725190839697,-0.12671755725190853,-1.106870229007634,3.3053435114503817,-2.221374045801527,0.05343511450381679,5.083969465648855,0.7786259541984732,0.48516840440253245,0.68181657493105,1.311784919430058,0.228173828125,-0.134228515625,-0.98642578125,0.158935546875,-0.257568359375,-1.00830078125,0.346923828125,-0.095458984375,-0.969970703125,0.08069440441892958,0.06921513739602761,0.017756594547740878
1,-0.1297709923664122,4.083969465648855,0.8778625954198473,0.306396484375,-0.16064453125,-0.94677734375,-0.6030534351145038,3.970992366412214,0.17404580152671742,-1.106870229007634,3.3053435114503817,-2.221374045801527,0.05343511450381679,5.083969465648855,0.8778625954198473,0.5282917068234153,0.680790218753865,1.3407805346757444,0.220068359375,-0.1451171875,-0.981787109375,0.158935546875,-0.257568359375,-1.00830078125,0.306396484375,-0.095458984375,-0.94677734375,0.06658655260377762,0.06797499353956647,0.02477311655809285
1,-1.3587786259541987,5.564885496183206,0.1984732824427481,0.51220703125,-0.1865234375,-0.977783203125,-0.8854961832061068,4.067175572519084,0.6580152671755725,-1.3587786259541987,3.3053435114503817,0.1984732824427481,-0.1297709923664122,5.564885496183206,0.8778625954198473,0.46304490293481065,0.8816777370197001,0.2656115618290839,0.2671875,-0.130908203125,-0.97568359375,0.158935546875,-0.1865234375,-1.002197265625,0.51220703125,-0.095458984375,-0.94677734375,0.1489814629192634,0.04044173056686977,0.019884800539884378
